id,num_words,avg_num_words_per_sentence,avg_num_syllables_per_word,dale_chall_readability_score,num_sentences,flesch_kincaid_grade,text_len,automated_readability_index,flesch_reading_ease,avg_words_len,avg_sentences_len,standard_error,target
ad91fe6a9,143,35.75,1.3006993006993006,7.07,4,13.7,793,17.9,60.52,5.545454545454546,198.25,0.495543436,-0.8574027540000001
fe5babaff,180,9.473684210526315,1.1555555555555554,1.68,19,5.6,947,7.9,87.05,5.261111111111111,49.8421052631579,0.486230916,0.071064667
c2b70247e,190,7.037037037037037,1.0368421052631578,0.46,27,-0.9,931,1.1,114.52,4.9,34.48148148148148,0.559053491,0.5664804929999999
509adac58,172,17.2,1.436046511627907,7.82,10,9.3,1013,12.4,66.57,5.8895348837209305,101.3,0.5609718260000001,-2.950134962
5d28cfec5,194,19.4,1.309278350515464,7.12,10,7.3,1079,9.8,77.16,5.561855670103093,107.9,0.478944175,-1.737087807
11210ce55,189,31.5,1.2751322751322751,6.37,6,12.0,1015,14.9,64.88,5.37037037037037,169.16666666666666,0.47533583,-0.353889334
ab6c4f23d,182,14.0,1.120879120879121,5.72,13,6.3,938,9.6,90.63,5.153846153846154,72.15384615384616,0.46368382399999997,-0.8403729129999999
ed8aaee0e,195,24.375,1.117948717948718,5.74,8,6.9,946,8.9,89.01,4.851282051282051,118.25,0.462422864,-0.245285845
a5219d250,163,32.6,1.2760736196319018,6.9,5,12.5,890,15.9,63.77,5.460122699386503,178.0,0.460905634,-1.0603871390000001
b322b06d3,144,20.571428571428573,1.3819444444444444,7.07,7,9.0,838,11.6,67.49,5.819444444444445,119.71428571428571,0.475186348,-1.040422903
1bf226f78,190,31.666666666666668,1.368421052631579,8.52,6,25.6,1073,32.1,24.15,5.647368421052631,178.83333333333334,0.515126383,-2.165763445
953bca512,197,14.071428571428571,1.2030456852791878,6.22,14,8.2,1040,11.0,80.35,5.279187817258883,74.28571428571429,0.49383916299999997,-1.007234375
706058a68,188,31.333333333333332,1.4680851063829787,8.21,6,14.3,1097,17.0,48.17,5.835106382978723,182.83333333333334,0.485056097,-1.789305774
9f399e78c,189,27.0,1.4074074074074074,8.46,7,13.2,1067,16.3,56.42,5.645502645502646,152.42857142857142,0.486349336,-1.8258206019999998
a789c559d,163,18.11111111111111,1.2453987730061349,6.44,9,7.7,882,11.0,81.67,5.411042944785276,98.0,0.492526381,-1.2546485809999999
33864b08f,173,17.3,1.3179190751445087,6.69,10,6.5,966,8.8,79.3,5.583815028901734,96.6,0.48958040799999997,-1.14153601
4f3d94050,163,27.166666666666668,1.2515337423312884,8.07,6,20.9,849,25.6,41.74,5.208588957055214,141.5,0.512742868,-2.375846218
10ca1e259,187,31.166666666666668,1.2245989304812834,6.79,6,10.7,975,14.0,73.65,5.213903743315508,162.5,0.48181576,-0.45676182
450a06ea3,193,19.3,1.3575129533678756,6.56,10,8.5,1069,9.6,68.81,5.538860103626943,106.9,0.467420131,-0.510812498
637bc5bb0,171,19.0,1.263157894736842,5.87,9,7.2,893,8.0,77.57,5.222222222222222,99.22222222222223,0.482908915,-0.104264817
35226504b,188,10.444444444444445,1.2287234042553192,6.1,18,4.7,1008,7.1,89.38,5.361702127659575,56.0,0.46193782899999997,-1.074707578
915863fcb,152,8.444444444444445,1.269736842105263,5.82,18,4.7,815,5.6,83.96,5.3618421052631575,45.27777777777778,0.496910056,-0.200083077
04fe69def,170,24.285714285714285,1.3058823529411765,6.99,7,10.8,957,14.6,68.13,5.629411764705883,136.71428571428572,0.530158129,-2.744457798
6fa71e03e,174,19.333333333333332,1.3045977011494252,6.59,9,7.3,1018,11.1,77.27,5.850574712643678,113.11111111111111,0.475552411,-1.8843523119999999
8eb7aefc7,183,20.333333333333332,1.2950819672131149,6.76,9,8.7,987,10.7,73.61,5.39344262295082,109.66666666666667,0.469084726,-1.231130424
99aae94fc,181,20.11111111111111,1.1215469613259668,1.64,9,6.2,900,8.7,90.84,4.972375690607735,100.0,0.522939068,0.544241454
8e4b1bbd5,171,34.2,1.263157894736842,7.18,5,13.1,887,15.4,62.14,5.187134502923977,177.4,0.439920679,-0.40549790399999996
727c9e1f9,186,31.0,1.4193548387096775,8.57,6,13.0,1119,17.8,56.93,6.016129032258065,186.5,0.5076363939999999,-1.7118124730000002
0feaa7c39,179,29.833333333333332,1.3854748603351956,7.76,6,12.6,978,14.5,58.15,5.4636871508379885,163.0,0.46366020799999996,-0.987073566
d2ec578f0,153,25.5,1.3006535947712419,7.07,6,9.7,800,11.3,70.97,5.228758169934641,133.33333333333334,0.49823669200000004,-1.052467727
2552e9c6b,159,22.714285714285715,1.3459119496855345,7.34,7,8.6,925,12.6,73.81,5.817610062893082,132.14285714285714,0.474324087,-1.594132675
7ded376a2,203,25.375,1.3793103448275863,7.65,8,14.1,1139,17.2,54.09,5.610837438423645,142.375,0.47496075200000004,-2.536215683
d5b2fcc3b,195,21.666666666666668,1.3692307692307693,6.9,9,9.4,1082,10.8,66.37,5.5487179487179485,120.22222222222223,0.46179989899999996,-1.203183046
50618e1e0,192,19.2,1.2864583333333333,7.38,10,10.4,1051,13.4,69.04,5.473958333333333,105.1,0.490540752,-2.2690671630000003
a3a7e58a2,175,29.166666666666668,1.24,6.8,6,10.0,941,13.8,75.68,5.377142857142857,156.83333333333334,0.46968608,-1.742900661
62d3e2443,146,48.666666666666664,1.4452054794520548,10.18,3,29.4,833,37.3,14.3,5.705479452054795,277.6666666666667,0.550629637,-2.8628606480000003
5eb8b3743,160,17.77777777777778,1.3625,7.28,9,7.9,952,10.8,70.33,5.95,105.77777777777777,0.452877355,-1.9631360469999999
5a024402e,161,17.88888888888889,1.4037267080745341,6.99,9,8.8,899,10.3,67.99,5.583850931677019,99.88888888888889,0.475640822,-0.785718989
f536ae255,193,32.166666666666664,1.4455958549222798,8.18,6,13.5,1114,17.2,55.71,5.772020725388601,185.66666666666666,0.464007161,-1.8213971930000001
b38cef398,166,33.2,1.391566265060241,7.66,5,13.9,913,16.4,54.7,5.5,182.6,0.512170941,-2.601497993
e38a53eed,191,19.1,1.3089005235602094,6.92,10,8.0,1052,10.4,75.34,5.507853403141361,105.2,0.486154366,-1.133677933
3a5fbbb4d,164,27.333333333333332,1.3597560975609757,7.19,6,13.7,882,15.6,55.1,5.378048780487805,147.0,0.47323817100000004,-1.858831637
c2d353907,193,24.125,1.238341968911917,6.14,8,8.0,997,10.3,80.85,5.16580310880829,124.625,0.473180339,-1.392789957
9a9812d57,194,24.25,1.2577319587628866,6.63,8,9.2,1060,11.7,72.19,5.463917525773196,132.5,0.46768025399999996,-1.5020675369999998
0f00d6a1f,168,24.0,1.3928571428571428,7.18,7,10.3,941,12.3,64.04,5.601190476190476,134.42857142857142,0.481704466,-1.7976813440000001
63a3b0945,197,19.7,1.0812182741116751,1.06,10,5.1,950,6.5,93.78,4.822335025380711,95.0,0.510074599,0.500062235
89bcf0db2,192,13.714285714285714,1.2708333333333333,6.97,14,10.4,1042,13.2,69.04,5.427083333333333,74.42857142857143,0.434138091,-0.537186659
ca0234c0f,198,22.0,1.3232323232323233,7.27,9,10.8,1086,13.9,68.13,5.484848484848484,120.66666666666667,0.503277147,-2.709285623
390a404cf,153,25.5,1.522875816993464,8.77,6,14.0,912,17.3,48.88,5.96078431372549,152.0,0.517357382,-2.788857384
f3c036df6,142,20.285714285714285,1.5140845070422535,7.19,7,9.1,869,11.6,61.87,6.119718309859155,124.14285714285714,0.46321903700000006,0.049295932
b0113640e,186,13.285714285714286,1.3602150537634408,7.04,14,7.0,1039,7.9,72.66,5.586021505376344,74.21428571428571,0.493488286,-2.314187741
ea3a59f42,192,24.0,1.4635416666666667,7.38,8,8.9,1064,8.7,62.17,5.541666666666667,133.0,0.512895516,-2.64902363
8a5be50cc,170,14.166666666666666,1.3411764705882352,6.99,12,6.4,958,8.9,79.6,5.635294117647059,79.83333333333333,0.521807341,-1.7803047969999999
54b281e10,193,12.866666666666667,1.1554404145077721,1.45,15,6.1,938,6.5,85.73,4.860103626943006,62.53333333333333,0.500368856,-0.10793966599999999
530c32ae0,194,21.555555555555557,1.134020618556701,6.22,9,10.0,971,13.7,80.99,5.005154639175258,107.88888888888889,0.455813253,-0.35986687700000003
c8dcc98a2,197,17.90909090909091,1.116751269035533,1.62,11,5.1,960,6.8,93.78,4.873096446700508,87.27272727272727,0.494656507,-0.460316546
de80fa5f1,192,21.333333333333332,1.265625,6.72,9,9.1,1042,11.6,72.5,5.427083333333333,115.77777777777777,0.45557728,-1.871824065
5e854dab8,200,16.666666666666668,1.18,1.31,12,6.4,1043,8.5,85.02,5.215,86.91666666666667,0.504742829,-0.057944357
072ffa613,179,14.916666666666666,1.2458100558659218,6.41,12,8.6,966,12.2,79.33,5.396648044692737,80.5,0.476289649,-0.536029213
01731e2cd,196,21.77777777777778,1.4081632653061225,7.84,9,16.2,1125,20.7,48.61,5.739795918367347,125.0,0.462368561,-1.3245513279999999
38b059144,175,15.909090909090908,1.2571428571428571,6.62,11,8.3,957,10.6,74.63,5.468571428571429,87.0,0.474811042,-0.136892383
39a7e9ce5,188,18.8,1.1063829787234043,2.62,10,12.1,943,16.5,75.61,5.01595744680851,94.3,0.47509003299999997,0.25546054100000004
1d1e73e05,189,31.5,1.3756613756613756,7.71,6,13.2,1099,17.0,56.42,5.814814814814815,183.16666666666666,0.43808405200000006,-1.1989280709999999
fdbacf1d4,180,22.5,1.1555555555555554,6.3,8,12.6,928,16.3,68.78,5.155555555555556,116.0,0.643264307,1.289275816
8ac958dc2,181,25.857142857142858,1.2651933701657458,6.28,7,6.8,1005,9.1,78.48,5.552486187845304,143.57142857142858,0.45401637899999997,-0.621972263
904f13201,150,18.75,1.2533333333333334,6.04,8,7.1,832,9.4,77.77,5.546666666666667,104.0,0.44590500899999996,-0.911057055
bd153d81a,150,21.428571428571427,1.52,8.49,7,13.8,889,16.8,49.49,5.926666666666667,127.0,0.48624275899999997,-1.580970414
90d7ec34f,189,47.25,1.5132275132275133,11.5,4,39.0,1103,48.6,-15.99,5.835978835978836,275.75,0.49440886799999995,-2.360009235
8391e14df,161,20.125,1.1428571428571428,6.04,8,7.8,811,11.1,86.57,5.037267080745342,101.375,0.517445285,0.37558740399999996
3b0c66915,182,20.22222222222222,1.2307692307692308,5.93,9,5.7,979,8.3,86.84,5.3791208791208796,108.77777777777777,0.445827188,-0.698302533
1a075fd39,184,26.285714285714285,1.4456521739130435,8.25,7,8.9,1043,10.8,67.69,5.668478260869565,149.0,0.45100506700000004,-1.6071607
aa91b51db,178,22.25,1.3089887640449438,7.11,8,9.7,944,11.6,71.07,5.303370786516854,118.0,0.448570563,-1.55135919
221722f91,179,19.88888888888889,1.3072625698324023,7.41,9,11.4,1020,15.7,66.61,5.698324022346369,113.33333333333333,0.472649063,-1.9233651930000002
a357353c6,168,12.0,1.375,7.59,14,9.1,992,12.3,67.08,5.904761904761905,70.85714285714286,0.531960439,-2.427809564
0b296ec7a,195,19.5,1.358974358974359,6.95,10,10.4,1077,12.1,63.63,5.523076923076923,107.7,0.495685812,-1.522596145
eb6d9f3ac,186,26.571428571428573,1.2258064516129032,6.14,7,8.9,965,11.6,78.32,5.188172043010753,137.85714285714286,0.445024115,-0.7278850570000001
8f94f3334,178,19.77777777777778,1.303370786516854,6.44,9,11.3,1018,15.6,66.71,5.719101123595506,113.11111111111111,0.468942855,-1.5515263940000001
9151b9872,187,23.375,1.3262032085561497,7.16,8,8.9,1082,12.8,73.1,5.786096256684492,135.25,0.468981142,-1.298340818
b4e124f35,199,18.09090909090909,1.1658291457286432,6.32,11,7.2,1020,9.1,82.88,5.125628140703518,92.72727272727273,0.471837743,-0.365093118
28865b1a8,181,22.625,1.4033149171270718,7.72,8,9.7,1008,11.4,65.46,5.569060773480663,126.0,0.50606093,-2.416530915
6f74f0c26,190,63.333333333333336,1.6,10.93,3,28.0,1169,34.5,7.23,6.152631578947369,389.6666666666667,0.476314798,-1.9019194369999999
a0efdcd1d,178,25.428571428571427,1.5,7.73,7,12.0,1028,13.8,54.15,5.775280898876405,146.85714285714286,0.53893729,-3.101971906
27defc386,170,21.25,1.3764705882352941,7.91,8,10.4,960,12.6,63.73,5.647058823529412,120.0,0.51111648,-2.5859083590000003
7257ef363,189,27.0,1.2698412698412698,7.06,7,9.0,1044,11.7,72.9,5.523809523809524,149.14285714285714,0.504453574,-2.246007796
6efbd9c25,194,32.333333333333336,1.288659793814433,7.44,6,12.3,1010,14.6,64.07,5.206185567010309,168.33333333333334,0.49083990299999997,-2.608282048
383d85fc8,200,25.0,1.54,8.75,8,11.9,1195,14.6,54.56,5.975,149.375,0.49233984399999997,-2.187431065
f6172c6a5,164,27.333333333333332,1.524390243902439,7.69,6,12.8,964,15.2,52.23,5.878048780487805,160.66666666666666,0.532794034,-2.882630345
62d4de831,190,47.5,1.3842105263157896,8.32,4,19.5,1097,24.8,40.18,5.773684210526316,274.25,0.523970533,-2.54349878
d6ee79246,161,40.25,1.7018633540372672,9.46,4,20.2,1003,23.4,22.11,6.229813664596273,250.75,0.481639188,-1.9447046730000002
32e3b2efe,193,38.6,1.5077720207253886,9.23,5,17.2,1156,21.5,40.76,5.989637305699482,231.2,0.490056934,-2.3482311719999998
2dc904d3c,181,25.857142857142858,1.5138121546961325,9.15,7,13.9,1101,17.6,49.28,6.082872928176796,157.28571428571428,0.503321836,-2.311410774
ca26a62a4,198,28.285714285714285,1.5303030303030303,7.74,7,11.8,1222,15.3,54.76,6.171717171717172,174.57142857142858,0.543695915,-2.760374038
99a602911,165,27.5,1.4424242424242424,8.35,6,10.1,1011,14.5,64.44,6.127272727272727,168.5,0.595652702,-3.53168686
efb89de3f,186,31.0,1.4516129032258065,8.37,6,16.6,1055,19.2,42.18,5.672043010752688,175.83333333333334,0.5692808,-3.415781255
91653f748,148,37.0,1.3783783783783783,7.39,4,15.4,831,18.8,50.84,5.614864864864865,207.75,0.464975938,-1.832601247
ee5598bed,162,14.727272727272727,1.345679012345679,6.49,11,6.1,886,7.8,80.41,5.469135802469136,80.54545454545455,0.5054196360000001,-2.33969165
ed634f405,200,28.571428571428573,1.38,7.72,7,10.7,1127,12.9,63.02,5.635,161.0,0.484485014,-1.121301841
3138a5d15,185,20.555555555555557,1.2216216216216216,6.37,9,6.6,996,9.5,84.41,5.383783783783784,110.66666666666667,0.471439869,-1.1150693790000001
c744465b7,185,20.555555555555557,1.4864864864864864,7.88,9,9.3,1102,11.2,61.16,5.956756756756757,122.44444444444444,0.554325616,-3.3461919389999997
9e5dc15f5,179,25.571428571428573,1.4245810055865922,8.08,7,10.9,1052,14.3,62.41,5.877094972067039,150.28571428571428,0.50387128,-1.942116474
209478cd7,199,33.166666666666664,1.6030150753768844,8.38,6,16.2,1201,18.9,37.78,6.035175879396985,200.16666666666666,0.470061711,-2.068389326
ea6d18550,176,25.142857142857142,1.4659090909090908,8.47,7,11.9,1033,14.2,54.46,5.869318181818182,147.57142857142858,0.55934747,-3.0520812569999998
7f4cfd2b8,179,59.666666666666664,1.6089385474860336,10.3,3,26.6,1112,33.0,10.88,6.212290502793296,370.6666666666667,0.524199011,-2.816911847
6a548181f,180,16.363636363636363,1.5055555555555555,7.86,11,9.1,1073,11.0,61.67,5.961111111111111,97.54545454545455,0.503407014,-2.7424654889999998
d6a93ce07,196,32.666666666666664,1.3673469387755102,7.92,6,13.7,1027,14.9,55.2,5.239795918367347,171.16666666666666,0.541235427,-2.017839895
2f0fc97cb,187,26.714285714285715,1.3368983957219251,6.99,7,8.9,1062,12.3,73.1,5.679144385026738,151.71428571428572,0.447817507,-1.84306115
0751844bc,202,28.857142857142858,1.603960396039604,8.59,7,14.6,1234,17.1,42.14,6.108910891089109,176.28571428571428,0.510378584,-2.321029886
8662922c7,181,9.526315789473685,1.276243093922652,6.55,19,7.6,956,8.8,76.45,5.281767955801105,50.31578947368421,0.582070347,-3.236543305
240b89006,178,17.8,1.3932584269662922,7.19,10,8.7,1012,10.6,68.3,5.685393258426966,101.2,0.550579801,-3.309177688
4bbfe4ed6,185,26.428571428571427,1.4108108108108108,8.75,7,19.0,1004,22.6,41.4,5.427027027027027,143.42857142857142,0.495194236,-2.422319978
84c6aac68,198,24.75,1.5909090909090908,8.28,8,10.3,1216,11.9,53.21,6.141414141414141,152.0,0.543037708,-3.25298965
da7609c17,188,18.8,1.351063829787234,7.41,10,10.1,1074,12.6,64.54,5.712765957446808,107.4,0.500236439,-2.095160981
ee7d40251,198,49.5,1.3484848484848484,8.39,4,15.2,1070,19.1,56.66,5.404040404040404,267.5,0.588952164,-3.5853693030000002
fa9a5ca4e,189,37.8,1.4867724867724867,8.94,5,16.9,1127,20.9,41.57,5.962962962962963,225.4,0.503390904,-2.341073206
d35944194,180,22.5,1.2166666666666666,6.16,8,7.3,935,9.6,82.48,5.194444444444445,116.875,0.46809698200000005,-1.6386440930000001
69124eeaa,180,20.0,1.5722222222222222,8.39,9,10.3,1058,10.6,53.21,5.877777777777778,117.55555555555556,0.499804673,-2.327443133
cf2eab6a6,193,38.6,1.3730569948186528,8.49,5,19.8,1095,24.7,39.37,5.6735751295336785,219.0,0.5187652429999999,-2.518638411
d7ac787c6,188,20.88888888888889,1.5691489361702127,8.96,9,11.4,1179,13.9,50.26,6.2712765957446805,131.0,0.49658105399999997,-2.129030307
9e899e2c2,165,27.5,1.4303030303030304,7.87,6,11.7,933,14.3,60.48,5.654545454545454,155.5,0.44973281,-1.41070113
26d8c5606,161,20.125,1.3850931677018634,7.28,8,8.8,927,11.1,67.99,5.75776397515528,115.875,0.46164584200000003,-1.054182004
fd22f6f1b,183,18.3,1.453551912568306,8.14,10,11.0,1067,12.8,56.69,5.830601092896175,106.7,0.509798134,-2.373624272
afeb324bd,150,37.5,1.3,8.34,4,14.4,840,19.0,58.79,5.6,210.0,0.48188939799999997,0.401052549
9bca45412,173,28.833333333333332,1.2947976878612717,7.07,6,11.0,915,13.2,67.62,5.289017341040463,152.5,0.464483036,-1.676793243
23ff6b3c9,158,22.571428571428573,1.2341772151898733,6.16,7,7.4,830,9.9,82.38,5.253164556962025,118.57142857142857,0.49473620700000004,-2.1137726619999997
bd8003c58,150,37.5,1.3666666666666667,7.5,4,15.6,816,18.3,50.33,5.44,204.0,0.5144502870000001,-1.876345467
5edebeded,176,22.0,1.4318181818181819,7.39,8,10.7,1016,13.7,62.92,5.7727272727272725,127.0,0.500888956,-2.198923199
94e30510c,186,20.666666666666668,1.424731182795699,7.38,9,9.0,1070,11.3,67.38,5.752688172043011,118.88888888888889,0.527367203,-2.80187364
d50dcf690,196,16.333333333333332,1.586734693877551,9.3,12,14.2,1191,16.6,43.06,6.076530612244898,99.25,0.504184204,-2.5151439140000003
2c3f966f9,190,17.272727272727273,1.2894736842105263,6.41,11,6.5,991,7.1,79.3,5.21578947368421,90.0909090909091,0.47713656299999996,-1.776978164
3974b08a4,158,52.666666666666664,1.4113924050632911,9.65,3,21.5,872,26.2,34.9,5.518987341772152,290.6666666666667,0.519803274,-2.014503916
3d52b6d6b,159,31.8,1.4528301886792452,8.19,5,14.5,901,16.5,47.66,5.666666666666667,180.2,0.477282366,-2.383689042
fc08493bf,198,24.75,1.3080808080808082,7.03,8,12.6,1079,16.1,63.36,5.44949494949495,134.875,0.46217913299999996,-1.480732779
c5f7b1717,158,22.571428571428573,1.3734177215189873,6.86,7,9.7,863,10.9,65.46,5.462025316455696,123.28571428571429,0.502727791,-1.666457149
bf2b536b7,183,26.142857142857142,1.4207650273224044,7.43,7,11.1,1070,14.5,61.9,5.8469945355191255,152.85714285714286,0.4693944,-1.076314585
694fd5ea9,193,17.545454545454547,1.450777202072539,7.48,11,10.5,1078,10.9,58.21,5.585492227979275,98.0,0.593890538,-3.4638807689999997
3321a48a6,184,20.444444444444443,1.3478260869565217,7.69,9,14.1,1012,18.2,59.5,5.5,112.44444444444444,0.542565024,-2.3085463969999998
d025059c2,197,19.7,1.467005076142132,7.66,10,8.5,1122,8.9,63.29,5.695431472081219,112.2,0.510178636,-1.6604787730000001
5b9dc0b5d,155,25.833333333333332,1.4580645161290322,7.77,6,12.2,905,14.4,53.75,5.838709677419355,150.83333333333334,0.46337181299999997,-1.19023444
ced008e99,156,26.0,1.4935897435897436,7.56,6,12.3,945,15.5,53.55,6.0576923076923075,157.5,0.5329540939999999,-1.461231114
56f49dd99,200,20.0,1.33,6.95,10,8.4,1060,10.0,74.32,5.3,106.0,0.46793696100000004,-1.168033005
20758ef4a,177,16.09090909090909,1.4350282485875707,6.96,11,6.7,1070,9.7,73.37,6.045197740112994,97.27272727272727,0.481423438,-2.217568481
60debfd15,161,32.2,1.3664596273291925,7.59,5,13.5,906,16.5,55.71,5.627329192546584,181.2,0.477644467,-1.215503634
bb3a568de,157,22.428571428571427,1.5477707006369428,9.27,7,10.8,938,13.3,57.2,5.974522292993631,134.0,0.517364542,-2.510224011
9d6cbb6d0,144,24.0,1.5416666666666667,8.99,6,11.5,882,14.7,55.58,6.125,147.0,0.513564275,-2.706857232
28c7386e7,164,27.333333333333332,1.5914634146341464,8.94,6,13.9,1045,17.6,43.77,6.371951219512195,174.16666666666666,0.468276194,-2.183355813
6aafcb83d,185,46.25,1.481081081081081,9.43,4,20.2,1096,25.0,32.94,5.924324324324324,274.0,0.49647225,-2.618078358
035e92ff6,171,24.428571428571427,1.409356725146199,6.97,7,10.4,964,12.6,63.63,5.637426900584796,137.71428571428572,0.475104624,-1.0819110159999998
18af5aaa3,184,30.666666666666668,1.4619565217391304,8.33,6,14.1,1082,16.9,48.77,5.880434782608695,180.33333333333334,0.496036204,-2.500023894
d53823f84,163,32.6,1.4294478527607362,8.06,5,13.6,936,17.2,55.31,5.742331288343558,187.2,0.45775859799999996,-1.370184186
82abc37fa,194,21.555555555555557,1.365979381443299,7.36,9,10.4,1046,11.4,63.73,5.391752577319588,116.22222222222223,0.56442785,-2.4332769919999997
8e11eb352,177,22.125,1.4011299435028248,7.23,8,9.5,975,10.9,65.96,5.508474576271187,121.875,0.478334707,-1.666339889
b83072bdb,141,23.5,1.425531914893617,7.94,6,10.1,773,11.5,64.54,5.4822695035460995,128.83333333333334,0.518689,-2.8576729889999997
a61c4b2c3,159,22.714285714285715,1.4025157232704402,7.93,7,11.3,872,13.0,61.5,5.484276729559748,124.57142857142857,0.453278875,-1.625672262
aa018e487,197,28.142857142857142,1.6040609137055837,9.92,7,18.7,1265,23.8,31.48,6.4213197969543145,180.71428571428572,0.514665587,-2.5263536280000003
2077be0a9,186,26.571428571428573,1.3548387096774193,7.59,7,11.3,1063,14.1,61.4,5.71505376344086,151.85714285714286,0.543050434,-2.7644404369999998
364009a31,173,19.22222222222222,1.2890173410404624,6.81,9,8.2,954,10.7,74.93,5.514450867052023,106.0,0.47673134799999994,-0.054006612999999995
ddb1f0f0a,150,25.0,1.42,7.92,6,15.6,849,19.3,50.33,5.66,141.5,0.48740939200000005,-2.116463269
d9827fb0f,147,29.4,1.564625850340136,9.71,5,14.8,899,17.4,41.63,6.115646258503402,179.8,0.46361868700000003,-1.998301479
0e3215f98,199,24.875,1.4623115577889447,7.99,8,10.7,1175,12.8,57.5,5.9045226130653266,146.875,0.496029189,-2.254569968
847925d38,172,24.571428571428573,1.3604651162790697,6.88,7,10.5,947,12.1,63.43,5.505813953488372,135.28571428571428,0.557908423,-3.000127312
b2873737b,167,15.181818181818182,1.341317365269461,7.37,11,9.1,864,10.2,72.6,5.173652694610778,78.54545454545455,0.540249022,-2.7360072989999997
193123f45,190,31.666666666666668,1.3894736842105264,7.72,6,11.5,1027,12.9,60.89,5.405263157894737,171.16666666666666,0.587263823,-2.7577377469999997
b95aae066,140,28.0,1.6142857142857143,9.19,5,12.4,935,17.0,47.83,6.678571428571429,187.0,0.510198492,-1.713551786
cbbdfc7ab,183,36.6,1.3825136612021858,7.87,5,15.2,1030,18.7,51.25,5.628415300546448,206.0,0.499338044,-1.755899818
8a0f3a870,171,28.5,1.543859649122807,8.56,6,13.2,1017,16.2,51.01,5.947368421052632,169.5,0.500044205,-2.556878206
7131fbf96,147,16.333333333333332,1.6122448979591837,8.74,9,9.6,903,11.0,54.93,6.142857142857143,100.33333333333333,0.509395834,-2.5411241209999997
048ee8fb8,190,19.0,1.4,7.84,10,9.2,1100,11.8,66.98,5.7894736842105265,110.0,0.484589041,-1.936371534
51d407f43,183,26.142857142857142,1.6557377049180328,9.25,7,14.6,1118,15.7,36.52,6.109289617486339,159.71428571428572,0.5756244389999999,-3.394874047
791a613e9,175,21.875,1.3142857142857143,6.71,8,8.3,920,9.6,74.63,5.257142857142857,115.0,0.48559895700000005,-1.429361395
00f023a86,199,14.214285714285714,1.3015075376884422,6.79,14,10.8,1040,12.7,68.03,5.226130653266332,74.28571428571429,0.508012082,-2.162795917
ab579f45f,159,22.714285714285715,1.4339622641509433,8.44,7,9.8,906,12.1,65.35,5.69811320754717,129.42857142857142,0.464753921,-1.716466096
10c26bcf2,198,28.285714285714285,1.4444444444444444,7.35,7,12.0,1165,15.7,59.67,5.883838383838384,166.42857142857142,0.495327886,-1.5803638569999998
e5a1e4603,183,36.6,1.4316939890710383,8.47,5,15.2,1037,18.9,51.25,5.666666666666667,207.4,0.44814968,-1.6178738469999998
7d755c8e5,165,41.25,1.5696969696969696,8.65,4,19.4,961,21.9,29.56,5.824242424242424,240.25,0.518905409,-2.925890992
0caf33b2b,142,28.4,1.5985915492957747,9.72,5,14.4,883,17.4,42.65,6.21830985915493,176.6,0.5207965379999999,-2.45685538
4626100d8,177,22.125,1.6101694915254237,8.19,8,13.2,1068,15.0,45.8,6.033898305084746,133.5,0.623621211,-3.676267773
6e1348e12,143,28.6,1.4335664335664335,7.91,5,10.2,818,12.8,64.24,5.72027972027972,163.6,0.551351542,-2.944232724
1fef593cf,152,38.0,1.5592105263157894,9.57,4,18.1,896,20.7,32.91,5.894736842105263,224.0,0.5585375,-2.8149618810000003
35214a762,192,17.454545454545453,1.4739583333333333,7.88,11,9.6,1110,10.7,60.45,5.78125,100.9090909090909,0.44707662299999995,-0.611789473
286f9237a,188,20.88888888888889,1.4627659574468086,8.03,9,10.3,1059,10.9,58.72,5.632978723404255,117.66666666666667,0.556906128,-3.335810315
3d800ce36,179,25.571428571428573,1.3743016759776536,7.71,7,18.4,968,21.8,42.92,5.407821229050279,138.28571428571428,0.456715046,-1.769661427
14872afdb,188,26.857142857142858,1.4042553191489362,7.24,7,11.4,1032,13.1,61.09,5.48936170212766,147.42857142857142,0.502375071,-2.2116362290000002
ea6f427c6,171,28.5,1.3742690058479532,6.82,6,9.3,914,9.7,66.67,5.345029239766082,152.33333333333334,0.582837344,-2.9375194639999997
0df4de67e,193,21.444444444444443,1.4922279792746114,8.18,9,14.7,1114,17.3,47.25,5.772020725388601,123.77777777777777,0.5958843979999999,-3.2762380110000002
035eeeb2a,169,42.25,1.4615384615384615,8.91,4,18.6,951,21.5,37.0,5.627218934911243,237.75,0.518678864,-2.518195158
4a06e22c0,187,46.75,1.572192513368984,9.34,4,21.5,1117,25.4,23.97,5.973262032085562,279.25,0.582340975,-2.194476549
2b10b4e23,197,28.142857142857142,1.4416243654822336,7.74,7,10.5,1115,12.9,63.43,5.659898477157361,159.28571428571428,0.544282439,-2.385984476
997f8b53d,202,28.857142857142858,1.381188118811881,7.26,7,12.2,1092,13.8,59.06,5.405940594059406,156.0,0.43858092600000004,-1.172236203
7a5d19db7,193,32.166666666666664,1.3367875647668395,8.32,6,18.6,1041,23.4,47.83,5.393782383419689,173.5,0.6023228420000001,-2.953939103
87b87e466,169,28.166666666666668,1.5857988165680474,8.49,6,14.3,1022,16.5,42.85,6.047337278106509,170.33333333333334,0.514421208,-2.407964427
9e9eacb49,188,26.857142857142858,1.425531914893617,8.33,7,10.1,1078,12.6,64.54,5.73404255319149,154.0,0.606822448,-3.636833783
